REFERENCNECISLO;POHLAVIE;VEK;STAVDOKLADU;DANCELKOM;UHRADENACIASTKA;UHRADENACIASTKADOSPLATNOSTI;UHRADENACIASTKAPOSPLATNOSTI;ZOSTAVAUHRADIT;CISLOSPRAVKYNE;INTERVENCIA;PRIZNANIE2021A
61804;zena;69;P;192.4800;192.4800;192.4800;0.0000;0.0000;4;Export DZN B;0
61805;muz;66;P;26.8600;26.8600;26.8600;0.0000;0.0000;4;Export DZN B;0
61806;muz;49;Z;52.2500;0.0000;0.0000;0.0000;52.2500;4;Export DZN B;0
61807;zena;55;P;39.6400;39.6400;39.6400;0.0000;0.0000;18;Export DZN D;0
61808;zena;71;P;50.5800;50.5800;50.5800;0.0000;0.0000;18;Export DZN D;0
61809;muz;46;Z;268.6800;179.1200;179.1200;0.0000;89.5600;28;Export DZN E;0
61810;muz;47;P;259.9900;259.9900;259.9900;0.0000;0.0000;21;Export DZN D;0
61811;zena;70;P;25.2000;25.2000;25.2000;0.0000;0.0000;20;Export DZN D;0
61812;zena;46;P;529.0500;529.0500;529.0500;0.0000;0.0000;4;Export DZN B;0
61813;zena;92;P;24.0000;24.0000;24.0000;0.0000;0.0000;28;Export DZN E;0
61814;zena;51;Z;73.1500;24.3900;24.3900;0.0000;48.7600;5;Export DZN C;0
61815;zena;74;P;16.7200;16.7200;16.7200;0.0000;0.0000;4;Export DZN B;0
61816;muz;78;P;27.9000;27.9000;27.9000;0.0000;0.0000;20;Export DZN D;0
61817;zena;40;Z;413.5300;413.5300;275.6800;137.8500;0.0000;20;Export DZN D;0
61818;zena;61;P;154.6900;154.6900;154.6900;0.0000;0.0000;20;Export DZN D;0
61819;muz;83;P;83.4600;83.4600;83.4600;0.0000;0.0000;20;Export DZN D;0
61820;zena;44;P;140.8300;140.8300;140.8300;0.0000;0.0000;20;Export DZN D;0
61821;zena;76;P;80.3200;80.3200;80.3200;0.0000;0.0000;20;Export DZN D;0
61822;zena;92;P;26.4000;26.4000;26.4000;0.0000;0.0000;20;Export DZN D;0
61823;zena;59;P;29.0000;29.0000;29.0000;0.0000;0.0000;20;Export DZN D;0
61824;zena;60;P;189.0000;189.0000;189.0000;0.0000;0.0000;20;Export DZN D;0
61825;muz;40;P;66.0000;66.0000;66.0000;0.0000;0.0000;20;Export DZN D;0
61826;muz;81;Z;927.3100;309.1100;309.1100;0.0000;618.2000;20;Export DZN D;0
61827;muz;59;Z;97.4200;0.0000;0.0000;0.0000;97.4200;20;Export DZN D;0
61828;zena;81;Z;394.3300;262.8900;262.8900;0.0000;131.4400;20;Export DZN D;0
61829;zena;71;Z;214.0000;0.0000;0.0000;0.0000;214.0000;20;Export DZN D;0
61830;muz;78;P;117.5600;117.5600;117.5600;0.0000;0.0000;21;Export DZN D;0
61831;muz;64;P;77.4100;77.4100;77.4100;0.0000;0.0000;21;Export DZN D;0
61832;muz;63;P;48.0000;48.0000;48.0000;0.0000;0.0000;21;Export DZN D;0
61833;zena;69;Z;473.3600;157.8000;157.8000;0.0000;315.5600;18;Export DZN D;0
61834;zena;57;Z;252.9400;84.3200;84.3200;0.0000;168.6200;21;Export DZN D;0
61835;zena;61;P;40.8500;40.8500;40.8500;0.0000;0.0000;21;Export DZN D;0
61836;muz;56;Z;247.1000;164.7400;82.3600;82.3800;82.3600;21;Export DZN D;0
61837;zena;62;P;83.0000;83.0000;83.0000;0.0000;0.0000;18;Export DZN D;0
61838;muz;53;P;78.8500;78.8500;78.8500;0.0000;0.0000;4;Export DZN B;0
61839;muz;67;P;34.8000;34.8000;34.8000;0.0000;0.0000;28;Export DZN E;0
61840;muz;89;P;36.3100;36.3100;36.3100;0.0000;0.0000;28;Export DZN E;0
61841;muz;70;P;33.9800;33.9800;33.9800;0.0000;0.0000;18;Export DZN D;0
61842;zena;52;P;67.4500;67.4500;44.9600;22.4900;0.0000;5;Export DZN C;0
61843;zena;50;Z;51.3000;17.1000;17.1000;0.0000;34.2000;4;Export DZN B;0
61844;muz;64;P;145.0000;145.0000;145.0000;0.0000;0.0000;4;Export DZN B;0
61845;muz;75;P;88.9200;88.9200;88.9200;0.0000;0.0000;28;Export DZN E;0
61846;muz;64;Z;123.0400;41.0200;41.0200;0.0000;82.0200;28;Export DZN E;0
61847;zena;90;P;11.7800;11.7800;11.7800;0.0000;0.0000;18;Export DZN D;0
61848;zena;74;P;16.3400;16.3400;16.3400;0.0000;0.0000;28;Export DZN E;0
61849;zena;54;P;61.7500;61.7500;61.7500;0.0000;0.0000;20;Export DZN D;0
61850;zena;57;P;152.9500;152.9500;152.9500;0.0000;0.0000;13;Export DZN C;0
61851;muz;56;P;271.4200;271.4200;271.4200;0.0000;0.0000;13;Export DZN C;0
61852;zena;68;P;30.0200;30.0200;30.0200;0.0000;0.0000;28;Export DZN E;0
61853;muz;53;P;90.0000;90.0000;90.0000;0.0000;0.0000;20;Export DZN D;0
61854;muz;56;P;42.7500;42.7500;42.7500;0.0000;0.0000;18;Export DZN D;0
61855;muz;57;P;71.2500;71.2500;71.2500;0.0000;0.0000;13;Export DZN C;0
61856;muz;77;P;41.2000;41.2000;41.2000;0.0000;0.0000;28;Export DZN E;0
61857;zena;53;P;97.8500;97.8500;97.8500;0.0000;0.0000;5;Export DZN C;0
61858;zena;80;P;83.7800;83.7800;83.7800;0.0000;0.0000;4;Export DZN B;0
61859;zena;45;P;57.9500;57.9500;57.9500;0.0000;0.0000;4;Export DZN B;0
61860;zena;77;P;19.6000;19.6000;19.6000;0.0000;0.0000;18;Export DZN D;0
61861;muz;75;P;30.0200;30.0200;30.0200;0.0000;0.0000;13;Export DZN C;0
61862;muz;66;P;184.2000;184.2000;184.2000;0.0000;0.0000;4;Export DZN B;0
61863;zena;100;P;25.8400;25.8400;25.8400;0.0000;0.0000;28;Export DZN E;0
61864;zena;71;P;15.2000;15.2000;15.2000;0.0000;0.0000;18;Export DZN D;0
61865;muz;81;Z;30.8000;0.0000;0.0000;0.0000;30.8000;4;Export DZN B;0
61866;muz;63;P;170.0000;170.0000;170.0000;0.0000;0.0000;18;Export DZN D;0
61867;muz;71;P;125.7800;125.7800;125.7800;0.0000;0.0000;18;Export DZN D;0
61868;muz;78;P;63.6000;63.6000;63.6000;0.0000;0.0000;18;Export DZN D;0
61869;muz;54;P;2910.4100;2910.4100;2910.4100;0.0000;0.0000;4;Export DZN B;0
61870;muz;91;P;39.0000;39.0000;39.0000;0.0000;0.0000;28;Export DZN E;0
61871;zena;51;P;79.0000;79.0000;79.0000;0.0000;0.0000;4;Export DZN B;0
61872;zena;71;P;7.5400;7.5400;7.5400;0.0000;0.0000;4;Export DZN B;0
61873;muz;67;P;28.8000;28.8000;28.8000;0.0000;0.0000;18;Export DZN D;0
61874;zena;65;P;62.7000;62.7000;62.7000;0.0000;0.0000;28;Export DZN E;0
61875;muz;53;P;61.7500;61.7500;61.7500;0.0000;0.0000;4;Export DZN B;0
61876;zena;68;P;409.4900;409.4900;409.4900;0.0000;0.0000;28;Export DZN E;0
61877;muz;82;P;25.4600;25.4600;25.4600;0.0000;0.0000;5;Export DZN C;0
61878;zena;82;P;616.0000;616.0000;616.0000;0.0000;0.0000;4;Export DZN B;0
61879;zena;76;P;79.0000;79.0000;79.0000;0.0000;0.0000;18;Export DZN D;0
61880;zena;52;P;118.7500;118.7500;118.7500;0.0000;0.0000;28;Export DZN E;0
61881;muz;56;P;52.2500;52.2500;52.2500;0.0000;0.0000;18;Export DZN D;0
61882;muz;52;P;79.0000;79.0000;79.0000;0.0000;0.0000;4;Export DZN B;0
61883;zena;56;P;130.2100;130.2100;130.2100;0.0000;0.0000;20;Export DZN D;0
61884;zena;57;P;63.6500;63.6500;63.6500;0.0000;0.0000;4;Export DZN B;0
61885;zena;59;P;56.4900;56.4900;56.4900;0.0000;0.0000;20;Export DZN D;0
61886;muz;47;P;890.4400;890.4400;890.4400;0.0000;0.0000;28;Export DZN E;0
61887;zena;59;P;66.5000;66.5000;66.5000;0.0000;0.0000;5;Export DZN C;0
61888;zena;76;P;18.3600;18.3600;18.3600;0.0000;0.0000;28;Export DZN E;0
61889;muz;48;P;62.7000;62.7000;62.7000;0.0000;0.0000;5;Export DZN C;0
61890;zena;67;P;23.9400;23.9400;23.9400;0.0000;0.0000;4;Export DZN B;0
61891;zena;71;P;17.4800;17.4800;17.4800;0.0000;0.0000;5;Export DZN C;0
61892;zena;32;Z;1565.7000;0.0000;0.0000;0.0000;1565.7000;28;Export DZN E;0
61893;zena;54;P;246.0000;246.0000;246.0000;0.0000;0.0000;4;Export DZN B;0
61894;muz;66;P;24.7000;24.7000;24.7000;0.0000;0.0000;5;Export DZN C;0
61895;zena;45;P;48.4500;48.4500;48.4500;0.0000;0.0000;5;Export DZN C;0
61896;muz;75;P;37.2600;37.2600;37.2600;0.0000;0.0000;28;Export DZN E;0
61897;zena;45;P;86.0100;86.0100;86.0100;0.0000;0.0000;4;Export DZN B;0
61898;muz;51;P;49.4000;49.4000;49.4000;0.0000;0.0000;4;Export DZN B;0
61899;muz;56;P;36.1000;36.1000;36.1000;0.0000;0.0000;5;Export DZN C;0
61900;muz;83;P;24.9000;24.9000;24.9000;0.0000;0.0000;21;Export DZN D;0
61901;zena;66;P;37.1300;37.1300;37.1300;0.0000;0.0000;21;Export DZN D;0
61902;zena;41;P;31.3300;31.3300;31.3300;0.0000;0.0000;21;Export DZN D;0
61903;muz;41;P;143.5300;143.5300;143.5300;0.0000;0.0000;21;Export DZN D;0
61904;muz;63;P;122.8300;122.8300;122.8300;0.0000;0.0000;21;Export DZN D;0
61905;zena;91;P;82.4700;82.4700;82.4700;0.0000;0.0000;21;Export DZN D;0
61906;muz;70;Z;44.0000;44.0000;29.3200;14.6800;0.0000;21;Export DZN D;0
61907;muz;74;P;215.7200;215.7200;215.7200;0.0000;0.0000;21;Export DZN D;0
61908;muz;68;P;290.4400;290.4400;290.4400;0.0000;0.0000;21;Export DZN D;0
61909;muz;67;P;265.3400;265.3400;265.3400;0.0000;0.0000;21;Export DZN D;0
61910;zena;42;Z;92.0000;61.3400;61.3400;0.0000;30.6600;5;Export DZN C;0
61911;muz;55;P;138.3000;138.3000;138.3000;0.0000;0.0000;21;Export DZN D;0
61912;zena;55;Z;123.2900;0.0000;0.0000;0.0000;123.2900;21;Export DZN D;0
61913;muz;63;P;222.9700;222.9700;222.9700;0.0000;0.0000;21;Export DZN D;0
61914;zena;74;P;52.0200;52.0200;52.0200;0.0000;0.0000;21;Export DZN D;0
61915;zena;57;P;192.7500;192.7500;192.7500;0.0000;0.0000;21;Export DZN D;0
61916;muz;37;P;204.7300;204.7300;204.7300;0.0000;0.0000;21;Export DZN D;0
61917;zena;79;P;33.4400;33.4400;33.4400;0.0000;0.0000;21;Export DZN D;0
61918;muz;43;P;31.0000;31.0000;31.0000;0.0000;0.0000;21;Export DZN D;0
61919;muz;46;Z;113.2200;75.4800;75.4800;0.0000;37.7400;21;Export DZN D;0
61920;zena;56;P;61.0000;61.0000;61.0000;0.0000;0.0000;3;Export DZN C;0
61921;muz;55;P;250.7400;250.7400;250.7400;0.0000;0.0000;5;Export DZN C;0
61922;zena;71;P;20.9000;20.9000;20.9000;0.0000;0.0000;28;Export DZN E;0
61923;zena;83;P;17.1000;17.1000;17.1000;0.0000;0.0000;18;Export DZN D;0
61924;muz;87;P;23.9400;23.9400;23.9400;0.0000;0.0000;18;Export DZN D;0
61925;zena;69;P;25.0800;25.0800;25.0800;0.0000;0.0000;18;Export DZN D;0
61926;muz;47;P;167.7400;167.7400;167.7400;0.0000;0.0000;18;Export DZN D;0
61927;zena;48;P;124.1700;124.1700;124.1700;0.0000;0.0000;18;Export DZN D;0
61928;zena;71;P;27.3600;27.3600;27.3600;0.0000;0.0000;21;Export DZN D;0
61929;zena;52;P;42.7500;42.7500;42.7500;0.0000;0.0000;21;Export DZN D;0
61930;muz;69;Z;15.2000;15.2000;10.1200;5.0800;0.0000;4;Export DZN B;0
61931;zena;70;P;34.3500;34.3500;34.3500;0.0000;0.0000;4;Export DZN B;0
61932;zena;50;P;53.2000;53.2000;53.2000;0.0000;0.0000;21;Export DZN D;0
61933;muz;53;P;92.4500;92.4500;92.4500;0.0000;0.0000;5;Export DZN C;0
61934;muz;71;P;48.5400;48.5400;48.5400;0.0000;0.0000;4;Export DZN B;0
61935;muz;53;P;50.3500;50.3500;50.3500;0.0000;0.0000;4;Export DZN B;0
61936;zena;58;P;66.5000;66.5000;66.5000;0.0000;0.0000;13;Export DZN C;0
61937;zena;45;P;97.0000;97.0000;97.0000;0.0000;0.0000;4;Export DZN B;0
61938;zena;57;P;74.1000;74.1000;74.1000;0.0000;0.0000;20;Export DZN D;0
61939;muz;69;P;20.9100;20.9100;20.9100;0.0000;0.0000;5;Export DZN C;0
61940;zena;72;P;189.3900;189.3900;189.3900;0.0000;0.0000;5;Export DZN C;0
61941;zena;72;P;63.6300;63.6300;63.6300;0.0000;0.0000;20;Export DZN D;0
61942;zena;78;P;24.3200;24.3200;24.3200;0.0000;0.0000;4;Export DZN B;0
61943;muz;95;P;42.0000;42.0000;42.0000;0.0000;0.0000;28;Export DZN E;0
61944;zena;63;P;189.4200;189.4200;189.4200;0.0000;0.0000;4;Export DZN B;0
61945;zena;58;Z;395.9900;0.0000;0.0000;0.0000;395.9900;18;Export DZN D;0
61946;muz;55;P;78.8500;78.8500;78.8500;0.0000;0.0000;20;Export DZN D;0
61947;muz;90;P;37.8300;37.8300;37.8300;0.0000;0.0000;18;Export DZN D;0
61948;muz;72;P;30.4000;30.4000;30.4000;0.0000;0.0000;28;Export DZN E;0
61949;muz;57;P;114.0000;114.0000;114.0000;0.0000;0.0000;4;Export DZN B;0
61950;muz;72;P;46.0000;46.0000;46.0000;0.0000;0.0000;18;Export DZN D;0
61951;zena;58;P;65.5500;65.5500;65.5500;0.0000;0.0000;13;Export DZN C;0
61952;muz;68;P;34.8000;34.8000;34.8000;0.0000;0.0000;28;Export DZN E;0
61953;zena;74;P;58.1000;58.1000;58.1000;0.0000;0.0000;28;Export DZN E;0
61954;muz;54;P;108.6000;108.6000;108.6000;0.0000;0.0000;21;Export DZN D;0
61955;muz;64;P;174.3200;174.3200;174.3200;0.0000;0.0000;4;Export DZN B;0
61956;muz;64;P;179.8400;179.8400;179.8400;0.0000;0.0000;4;Export DZN B;0
61957;muz;84;Z;26.9800;26.9800;17.9800;9.0000;0.0000;4;Export DZN B;0
61958;muz;60;P;336.2100;336.2100;336.2100;0.0000;0.0000;4;Export DZN B;0
61959;zena;53;Z;55.0000;55.0000;55.0000;0.0000;0.0000;5;Export DZN C;0
61960;muz;79;P;20.1400;20.1400;20.1400;0.0000;0.0000;18;Export DZN D;0
61961;zena;54;Z;136.3500;45.4700;45.4700;0.0000;90.8800;28;Export DZN E;0
61962;zena;51;P;61.7500;61.7500;61.7500;0.0000;0.0000;18;Export DZN D;0
61963;zena;61;P;28.5000;28.5000;28.5000;0.0000;0.0000;18;Export DZN D;0
61964;muz;56;P;187.5500;187.5500;187.5500;0.0000;0.0000;4;Export DZN B;0
61965;muz;49;P;63.6500;63.6500;63.6500;0.0000;0.0000;18;Export DZN D;0
61966;muz;67;P;53.2000;53.2000;53.2000;0.0000;0.0000;13;Export DZN C;0
61967;muz;76;P;44.5500;44.5500;44.5500;0.0000;0.0000;18;Export DZN D;0
61968;muz;58;P;28.8000;28.8000;28.8000;0.0000;0.0000;4;Export DZN B;0
61969;muz;49;Z;144.4000;48.1400;48.1400;0.0000;96.2600;18;Export DZN D;0
61970;zena;48;P;34.2000;34.2000;34.2000;0.0000;0.0000;18;Export DZN D;0
61971;zena;68;P;22.4200;22.4200;22.4200;0.0000;0.0000;20;Export DZN D;0
61972;muz;65;Z;225.9000;150.6000;150.6000;0.0000;75.3000;18;Export DZN D;0
61973;zena;70;P;114.1200;114.1200;114.1200;0.0000;0.0000;28;Export DZN E;0
61974;zena;54;P;51.3000;51.3000;51.3000;0.0000;0.0000;20;Export DZN D;0
61975;muz;77;P;13.6800;13.6800;13.6800;0.0000;0.0000;28;Export DZN E;0
61976;zena;77;S;14.8200;0.0000;0.0000;0.0000;14.8200;4;Export DZN B;0
61977;zena;56;P;74.1000;74.1000;74.1000;0.0000;0.0000;13;Export DZN C;0
61978;zena;80;P;53.8600;53.8600;53.8600;0.0000;0.0000;4;Export DZN B;0
61979;zena;68;P;27.7400;27.7400;27.7400;0.0000;0.0000;4;Export DZN B;0
61980;zena;49;P;76.0000;76.0000;76.0000;0.0000;0.0000;18;Export DZN D;0
61981;zena;62;P;58.9000;58.9000;58.9000;0.0000;0.0000;18;Export DZN D;0
61982;zena;49;Z;334.1100;111.4100;111.4100;0.0000;222.7000;4;Export DZN B;0
61983;muz;81;P;25.4600;25.4600;25.4600;0.0000;0.0000;20;Export DZN D;0
61984;zena;55;P;152.1000;152.1000;152.1000;0.0000;0.0000;4;Export DZN B;0
61985;zena;38;P;63.0000;63.0000;63.0000;0.0000;0.0000;13;Export DZN C;0
61986;zena;43;Z;273.0100;0.0000;0.0000;0.0000;273.0100;18;Export DZN D;0
61987;zena;41;P;234.0000;234.0000;234.0000;0.0000;0.0000;28;Export DZN E;0
61988;zena;69;P;254.4400;254.4400;254.4400;0.0000;0.0000;21;Export DZN D;0
61989;zena;64;P;324.0000;324.0000;324.0000;0.0000;0.0000;28;Export DZN E;0
61990;muz;74;P;1183.8500;1183.8500;1183.8500;0.0000;0.0000;28;Export DZN E;0
61991;zena;58;P;33.0000;33.0000;33.0000;0.0000;0.0000;28;Export DZN E;0
61992;muz;67;P;30.5600;30.5600;30.5600;0.0000;0.0000;28;Export DZN E;0
61993;muz;49;P;382.4200;382.4200;382.4200;0.0000;0.0000;28;Export DZN E;0
61994;muz;74;P;25.8200;25.8200;25.8200;0.0000;0.0000;28;Export DZN E;0
61995;muz;47;P;31.0000;31.0000;31.0000;0.0000;0.0000;28;Export DZN E;0
61996;muz;57;P;967.2100;967.2100;967.2100;0.0000;0.0000;28;Export DZN E;0
61997;zena;86;Z;76.2600;0.0000;0.0000;0.0000;76.2600;28;Export DZN E;0
61998;zena;77;P;26.4000;26.4000;26.4000;0.0000;0.0000;28;Export DZN E;0
61999;zena;56;P;168.7500;168.7500;168.7500;0.0000;0.0000;28;Export DZN E;0
62000;muz;72;P;59.5000;59.5000;59.5000;0.0000;0.0000;28;Export DZN E;0
62001;muz;52;P;183.7300;183.7300;183.7300;0.0000;0.0000;28;Export DZN E;0
62002;muz;81;P;21.2000;21.2000;21.2000;0.0000;0.0000;28;Export DZN E;0
62003;muz;45;P;140.5600;140.5600;140.5600;0.0000;0.0000;28;Export DZN E;0
62004;zena;71;P;56.7600;56.7600;56.7600;0.0000;0.0000;28;Export DZN E;0
62005;zena;59;P;74.8300;74.8300;74.8300;0.0000;0.0000;28;Export DZN E;0
62006;zena;66;P;28.0000;28.0000;28.0000;0.0000;0.0000;13;Export DZN C;0
62007;muz;74;P;26.9800;26.9800;26.9800;0.0000;0.0000;4;Export DZN B;0
62008;zena;47;P;19.0000;19.0000;19.0000;0.0000;0.0000;4;Export DZN B;0
62009;muz;45;P;255.8400;255.8400;255.8400;0.0000;0.0000;4;Export DZN B;0
62010;muz;48;P;221.6600;221.6600;221.6600;0.0000;0.0000;4;Export DZN B;0
62011;muz;85;P;20.1400;20.1400;20.1400;0.0000;0.0000;28;Export DZN E;0
62012;muz;59;P;91.7100;91.7100;91.7100;0.0000;0.0000;4;Export DZN B;0
62013;zena;71;P;26.9800;26.9800;26.9800;0.0000;0.0000;28;Export DZN E;0
62014;zena;65;P;101.7300;101.7300;101.7300;0.0000;0.0000;4;Export DZN B;0
62015;muz;72;P;30.1400;30.1400;30.1400;0.0000;0.0000;18;Export DZN D;0
62016;zena;57;P;144.4400;144.4400;144.4400;0.0000;0.0000;28;Export DZN E;0
62017;zena;81;P;25.8400;25.8400;25.8400;0.0000;0.0000;20;Export DZN D;0
62018;muz;45;P;200.4700;200.4700;200.4700;0.0000;0.0000;28;Export DZN E;0
62019;muz;56;Z;75.0500;25.0300;25.0300;0.0000;50.0200;4;Export DZN B;0
62020;zena;43;Z;81.0500;0.0000;0.0000;0.0000;81.0500;28;Export DZN E;0
62021;zena;62;P;86.4200;86.4200;86.4200;0.0000;0.0000;18;Export DZN D;0
62022;muz;68;P;55.8600;55.8600;55.8600;0.0000;0.0000;28;Export DZN E;0
62023;zena;80;S;67.9100;0.0000;0.0000;0.0000;67.9100;20;Export DZN D;0
62024;zena;40;P;20.1400;20.1400;20.1400;0.0000;0.0000;23;Export DZN D;0
62025;zena;58;P;87.8200;87.8200;87.8200;0.0000;0.0000;18;Export DZN D;0
62026;muz;66;P;80.1800;80.1800;80.1800;0.0000;0.0000;18;Export DZN D;0
62027;muz;65;P;11.4000;11.4000;11.4000;0.0000;0.0000;5;Export DZN C;0
62028;muz;66;Z;2571.8200;857.2900;857.2900;0.0000;1714.5300;5;Export DZN C;0
62029;zena;90;Z;16.7200;5.5800;5.5800;0.0000;11.1400;4;Export DZN B;0
62030;zena;57;P;27.5500;27.5500;27.5500;0.0000;0.0000;4;Export DZN B;0
62031;zena;48;P;93.0000;93.0000;93.0000;0.0000;0.0000;4;Export DZN B;0
62032;muz;58;P;67.4500;67.4500;67.4500;0.0000;0.0000;28;Export DZN E;0
62033;zena;40;Z;111.6500;110.2000;110.2000;0.0000;1.4500;18;Export DZN D;0
62034;muz;74;P;62.8000;62.8000;62.8000;0.0000;0.0000;18;Export DZN D;0
62035;zena;49;Z;205.0000;68.3400;68.3400;0.0000;136.6600;18;Export DZN D;0
62036;zena;63;P;95.2800;95.2800;95.2800;0.0000;0.0000;28;Export DZN E;0
62037;zena;50;Z;55.1000;0.0000;0.0000;0.0000;55.1000;18;Export DZN D;0
62038;muz;74;P;69.7300;69.7300;69.7300;0.0000;0.0000;18;Export DZN D;0
62039;zena;56;P;78.8500;78.8500;78.8500;0.0000;0.0000;4;Export DZN B;0
62040;muz;62;P;93.1100;93.1100;93.1100;0.0000;0.0000;4;Export DZN B;0
62041;zena;92;P;23.2000;23.2000;23.2000;0.0000;0.0000;18;Export DZN D;0
62042;zena;57;P;77.2500;77.2500;77.2500;0.0000;0.0000;28;Export DZN E;0
62043;zena;82;P;33.5400;33.5400;33.5400;0.0000;0.0000;18;Export DZN D;0
62044;zena;73;P;25.8400;25.8400;25.8400;0.0000;0.0000;18;Export DZN D;0
62045;zena;37;P;27.5500;27.5500;27.5500;0.0000;0.0000;18;Export DZN D;0
62046;muz;83;P;12.5400;12.5400;12.5400;0.0000;0.0000;4;Export DZN B;0
62047;muz;87;P;30.4900;30.4900;30.4900;0.0000;0.0000;4;Export DZN B;0
62048;muz;82;P;235.2200;235.2200;235.2200;0.0000;0.0000;4;Export DZN B;0
62049;zena;69;Z;2512.5000;0.0000;0.0000;0.0000;2512.5000;4;Export DZN B;0
62050;zena;69;P;24.7000;24.7000;24.7000;0.0000;0.0000;4;Export DZN B;0
62051;muz;76;P;130.2800;130.2800;130.2800;0.0000;0.0000;4;Export DZN B;0
62052;muz;97;P;79.2000;79.2000;79.2000;0.0000;0.0000;4;Export DZN B;0
62053;zena;76;P;61.9600;61.9600;61.9600;0.0000;0.0000;4;Export DZN B;0
62054;zena;70;P;25.8400;25.8400;25.8400;0.0000;0.0000;4;Export DZN B;0
62055;zena;96;P;30.0000;30.0000;30.0000;0.0000;0.0000;4;Export DZN B;0
62056;muz;73;P;86.6000;86.6000;86.6000;0.0000;0.0000;4;Export DZN B;0
62057;muz;70;P;28.8000;28.8000;28.8000;0.0000;0.0000;4;Export DZN B;0
62058;muz;90;P;36.0000;36.0000;36.0000;0.0000;0.0000;4;Export DZN B;0
62059;muz;77;P;31.9200;31.9200;31.9200;0.0000;0.0000;4;Export DZN B;0
62060;muz;83;P;54.6400;54.6400;54.6400;0.0000;0.0000;4;Export DZN B;0
62061;muz;65;Z;166.4000;166.4000;166.4000;0.0000;0.0000;4;Export DZN B;0
62062;zena;79;P;105.1900;105.1900;105.1900;0.0000;0.0000;4;Export DZN B;0
62063;zena;74;P;142.4000;142.4000;142.4000;0.0000;0.0000;4;Export DZN B;0
62064;zena;85;P;210.8500;210.8500;210.8500;0.0000;0.0000;4;Export DZN B;0
62065;muz;85;P;120.1800;120.1800;120.1800;0.0000;0.0000;4;Export DZN B;0
62066;muz;79;P;157.6300;157.6300;157.6300;0.0000;0.0000;4;Export DZN B;0
62067;zena;47;P;110.8300;110.8300;110.8300;0.0000;0.0000;28;Export DZN E;0
62068;zena;77;P;45.5800;45.5800;45.5800;0.0000;0.0000;28;Export DZN E;0
62069;zena;66;P;181.7200;181.7200;181.7200;0.0000;0.0000;28;Export DZN E;0
62070;zena;48;P;217.0400;217.0400;217.0400;0.0000;0.0000;28;Export DZN E;0
62071;muz;49;P;230.2700;230.2700;230.2700;0.0000;0.0000;28;Export DZN E;0
62072;muz;65;P;61.0000;61.0000;61.0000;0.0000;0.0000;28;Export DZN E;0
62073;muz;45;P;265.2300;265.2300;265.2300;0.0000;0.0000;28;Export DZN E;0
62074;zena;47;Z;173.2500;57.7500;57.7500;0.0000;115.5000;28;Export DZN E;0
62075;muz;68;P;76.4000;76.4000;76.4000;0.0000;0.0000;28;Export DZN E;0
62076;muz;49;P;71.0000;71.0000;71.0000;0.0000;0.0000;28;Export DZN E;0
62077;muz;43;P;26.0000;26.0000;26.0000;0.0000;0.0000;28;Export DZN E;0
62078;zena;94;P;33.2000;33.2000;33.2000;0.0000;0.0000;28;Export DZN E;0
62079;zena;68;P;14.9100;14.9100;14.9100;0.0000;0.0000;28;Export DZN E;0
62080;muz;76;Z;735.7500;245.2500;245.2500;0.0000;490.5000;28;Export DZN E;0
62081;muz;51;P;226.7000;226.7000;226.7000;0.0000;0.0000;28;Export DZN E;0
62082;zena;74;P;34.5000;34.5000;34.5000;0.0000;0.0000;28;Export DZN E;0
62083;zena;70;P;142.2900;142.2900;142.2900;0.0000;0.0000;28;Export DZN E;0
62084;muz;48;P;63.9000;63.9000;63.9000;0.0000;0.0000;28;Export DZN E;0
62085;zena;72;P;28.9000;28.9000;28.9000;0.0000;0.0000;28;Export DZN E;0
62086;muz;77;P;123.0700;123.0700;123.0700;0.0000;0.0000;28;Export DZN E;0
62087;zena;51;P;887.0000;887.0000;887.0000;0.0000;0.0000;28;Export DZN E;0
62088;muz;54;P;213.2600;213.2600;213.2600;0.0000;0.0000;28;Export DZN E;0
62089;zena;43;P;62.7000;62.7000;62.7000;0.0000;0.0000;28;Export DZN E;0
62090;muz;48;Z;234.7000;78.2400;78.2400;0.0000;156.4600;13;Export DZN C;0
62091;muz;45;P;78.5700;78.5700;78.5700;0.0000;0.0000;18;Export DZN D;0
62092;zena;74;P;11.7100;11.7100;11.7100;0.0000;0.0000;18;Export DZN D;0
62093;zena;84;P;20.9000;20.9000;20.9000;0.0000;0.0000;18;Export DZN D;0
62094;zena;68;P;32.9400;32.9400;32.9400;0.0000;0.0000;18;Export DZN D;0
62095;zena;87;P;20.5200;20.5200;20.5200;0.0000;0.0000;18;Export DZN D;0
62096;muz;58;P;76.0000;76.0000;76.0000;0.0000;0.0000;18;Export DZN D;0
62097;zena;45;P;130.9700;130.9700;130.9700;0.0000;0.0000;18;Export DZN D;0
62098;zena;58;P;76.0600;76.0600;76.0600;0.0000;0.0000;18;Export DZN D;0
62099;zena;71;P;16.7200;16.7200;16.7200;0.0000;0.0000;18;Export DZN D;0
62100;zena;64;P;32.4000;32.4000;32.4000;0.0000;0.0000;5;Export DZN C;0
62101;muz;53;P;162.2700;162.2700;162.2700;0.0000;0.0000;5;Export DZN C;0
62102;muz;58;P;362.0000;362.0000;362.0000;0.0000;0.0000;4;Export DZN B;0
